incident_id,entity_id,metric,series_id,timestamp,available_at,value,kind
demo-003,smf,cpu,smf:cpu,1756716840,1756716845,35.70772,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756716840,1756716845,26.03595,gauge
demo-003,smf,cpu,smf:cpu,1756716900,1756716905,39.52878,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756716900,1756716905,25.96261,gauge
demo-003,smf,cpu,smf:cpu,1756716960,1756716965,38.44886,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756716960,1756716965,32.53464,gauge
demo-003,smf,cpu,smf:cpu,1756717020,1756717025,38.27873,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717020,1756717025,28.04369,gauge
demo-003,smf,cpu,smf:cpu,1756717080,1756717085,38.99129,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717080,1756717085,31.6192,gauge
demo-003,smf,cpu,smf:cpu,1756717140,1756717145,45.26576,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717140,1756717145,26.93007,gauge
demo-003,smf,cpu,smf:cpu,1756717200,1756717205,42.25413,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717200,1756717205,28.96113,gauge
demo-003,smf,cpu,smf:cpu,1756717260,1756717265,36.93069,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717260,1756717265,30.45347,gauge
demo-003,smf,cpu,smf:cpu,1756717320,1756717325,42.05813,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717320,1756717325,30.3521,gauge
demo-003,smf,cpu,smf:cpu,1756717380,1756717385,36.84895,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717380,1756717385,32.03935,gauge
demo-003,smf,cpu,smf:cpu,1756717440,1756717445,31.74254,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717440,1756717445,34.52423,gauge
demo-003,smf,cpu,smf:cpu,1756717500,1756717505,37.44628,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717500,1756717505,31.42002,gauge
demo-003,smf,cpu,smf:cpu,1756717560,1756717565,45.73957,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717560,1756717565,27.75293,gauge
demo-003,smf,cpu,smf:cpu,1756717620,1756717625,37.49998,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717620,1756717625,31.82382,gauge
demo-003,smf,cpu,smf:cpu,1756717680,1756717685,39.83481,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717680,1756717685,28.3525,gauge
demo-003,smf,cpu,smf:cpu,1756717740,1756717745,44.3047,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717740,1756717745,29.70895,gauge
demo-003,smf,cpu,smf:cpu,1756717800,1756717805,44.93262,gauge
demo-003,smf,latency_ms,smf:latency_ms,1756717800,1756717805,29.26576,gauge
demo-003,upf,cpu,upf:cpu,1756713600,1756713605,36.09276,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756713600,1756713605,30.78717,gauge
demo-003,upf,cpu,upf:cpu,1756713660,1756713665,47.53804,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756713660,1756713665,27.17967,gauge
demo-003,upf,cpu,upf:cpu,1756713720,1756713725,43.03342,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756713720,1756713725,33.83749,gauge
demo-003,upf,cpu,upf:cpu,1756713780,1756713785,33.84867,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756713780,1756713785,29.21876,gauge
demo-003,upf,cpu,upf:cpu,1756713840,1756713845,43.1464,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756713840,1756713845,25.63441,gauge
demo-003,upf,cpu,upf:cpu,1756713900,1756713905,34.70295,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756713900,1756713905,30.85,gauge
demo-003,upf,cpu,upf:cpu,1756713960,1756713965,38.19482,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756713960,1756713965,33.12897,gauge
demo-003,upf,cpu,upf:cpu,1756714020,1756714025,28.90979,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714020,1756714025,31.9092,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714080,1756714085,29.17388,gauge
demo-003,upf,cpu,upf:cpu,1756714140,1756714145,39.65082,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714140,1756714145,31.56816,gauge
demo-003,upf,cpu,upf:cpu,1756714200,1756714205,44.14854,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714200,1756714205,33.2519,gauge
demo-003,upf,cpu,upf:cpu,1756714260,1756714265,39.40718,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714260,1756714265,29.61082,gauge
demo-003,upf,cpu,upf:cpu,1756714320,1756714325,35.8429,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714320,1756714325,33.66807,gauge
demo-003,upf,cpu,upf:cpu,1756714380,1756714385,43.81806,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714380,1756714385,32.38454,gauge
demo-003,upf,cpu,upf:cpu,1756714440,1756714445,45.49235,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714440,1756714445,24.48839,gauge
demo-003,upf,cpu,upf:cpu,1756714500,1756714505,37.49162,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714500,1756714505,29.81046,gauge
demo-003,upf,cpu,upf:cpu,1756714560,1756714565,39.2686,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714560,1756714565,32.69737,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714620,1756714625,34.402,gauge
demo-003,upf,cpu,upf:cpu,1756714680,1756714685,43.07875,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714680,1756714685,29.42025,gauge
demo-003,upf,cpu,upf:cpu,1756714740,1756714745,40.7589,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714740,1756714745,26.50213,gauge
demo-003,upf,cpu,upf:cpu,1756714800,1756714805,37.81647,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714800,1756714805,28.38223,gauge
demo-003,upf,cpu,upf:cpu,1756714860,1756714865,37.1455,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714860,1756714865,30.96181,gauge
demo-003,upf,cpu,upf:cpu,1756714920,1756714925,48.35086,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714920,1756714925,25.14173,gauge
demo-003,upf,cpu,upf:cpu,1756714980,1756714985,36.10269,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756714980,1756714985,33.75796,gauge
demo-003,upf,cpu,upf:cpu,1756715040,1756715045,48.56509,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715040,1756715045,25.10244,gauge
demo-003,upf,cpu,upf:cpu,1756715100,1756715105,39.59047,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715100,1756715105,26.45763,gauge
demo-003,upf,cpu,upf:cpu,1756715160,1756715165,40.07987,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715160,1756715165,26.25738,gauge
demo-003,upf,cpu,upf:cpu,1756715220,1756715225,41.37441,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715220,1756715225,23.36772,gauge
demo-003,upf,cpu,upf:cpu,1756715280,1756715285,36.40917,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715280,1756715285,27.73167,gauge
demo-003,upf,cpu,upf:cpu,1756715340,1756715345,49.4308,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715340,1756715345,30.40866,gauge
demo-003,upf,cpu,upf:cpu,1756715400,1756715405,35.51064,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715400,1756715405,35.18962,gauge
demo-003,upf,cpu,upf:cpu,1756715460,1756715465,40.54046,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715460,1756715465,29.3421,gauge
demo-003,upf,cpu,upf:cpu,1756715520,1756715525,37.74141,gauge
demo-003,upf,cpu,upf:cpu,1756715580,1756715585,36.30294,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715580,1756715585,29.60477,gauge
demo-003,upf,cpu,upf:cpu,1756715640,1756715645,44.24925,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715640,1756715645,39.13598,gauge
demo-003,upf,cpu,upf:cpu,1756715700,1756715705,35.8948,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715700,1756715705,24.84139,gauge
demo-003,upf,cpu,upf:cpu,1756715760,1756715765,38.47483,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715760,1756715765,36.91211,gauge
demo-003,upf,cpu,upf:cpu,1756715820,1756715825,37.10497,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715820,1756715825,27.85508,gauge
demo-003,upf,cpu,upf:cpu,1756715880,1756715885,48.99725,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715880,1756715885,26.96997,gauge
demo-003,upf,cpu,upf:cpu,1756715940,1756715945,38.53318,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756715940,1756715945,32.40021,gauge
demo-003,upf,cpu,upf:cpu,1756716000,1756716005,37.63382,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716000,1756716005,33.69918,gauge
demo-003,upf,cpu,upf:cpu,1756716060,1756716065,39.66844,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716060,1756716065,26.5665,gauge
demo-003,upf,cpu,upf:cpu,1756716120,1756716125,35.97729,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716120,1756716125,30.35888,gauge
demo-003,upf,cpu,upf:cpu,1756716180,1756716185,43.3283,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716180,1756716185,28.67395,gauge
demo-003,upf,cpu,upf:cpu,1756716240,1756716245,39.21428,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716240,1756716245,30.54657,gauge
demo-003,upf,cpu,upf:cpu,1756716300,1756716305,44.08029,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716300,1756716305,32.30206,gauge
demo-003,upf,cpu,upf:cpu,1756716360,1756716365,45.08674,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716360,1756716365,29.65616,gauge
demo-003,upf,cpu,upf:cpu,1756716420,1756716425,33.03457,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716420,1756716425,27.11126,gauge
demo-003,upf,cpu,upf:cpu,1756716480,1756716485,40.15715,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716480,1756716485,29.79789,gauge
demo-003,upf,cpu,upf:cpu,1756716540,1756716545,36.90722,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716540,1756716545,23.68678,gauge
demo-003,upf,cpu,upf:cpu,1756716600,1756716605,41.67517,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716600,1756716605,28.50064,gauge
demo-003,upf,cpu,upf:cpu,1756716660,1756716665,41.32874,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716660,1756716665,28.53757,gauge
demo-003,upf,cpu,upf:cpu,1756716720,1756716725,39.68542,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716720,1756716725,28.84265,gauge
demo-003,upf,cpu,upf:cpu,1756716780,1756716785,41.79906,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716780,1756716785,31.58324,gauge
demo-003,upf,cpu,upf:cpu,1756716840,1756716845,39.78119,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716840,1756716845,26.56679,gauge
demo-003,upf,cpu,upf:cpu,1756716900,1756716905,30.34555,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716900,1756716905,27.59371,gauge
demo-003,upf,cpu,upf:cpu,1756716960,1756716965,39.43303,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756716960,1756716965,26.31548,gauge
demo-003,upf,cpu,upf:cpu,1756717020,1756717025,41.45124,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717020,1756717025,28.55622,gauge
demo-003,upf,cpu,upf:cpu,1756717080,1756717085,47.89464,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717080,1756717085,27.17199,gauge
demo-003,upf,cpu,upf:cpu,1756717140,1756717145,41.73883,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717140,1756717145,26.22016,gauge
demo-003,upf,cpu,upf:cpu,1756717200,1756717205,45.53246,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717200,1756717205,32.43989,gauge
demo-003,upf,cpu,upf:cpu,1756717260,1756717265,36.74203,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717260,1756717265,33.62122,gauge
demo-003,upf,cpu,upf:cpu,1756717320,1756717325,38.14982,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717320,1756717325,29.64382,gauge
demo-003,upf,cpu,upf:cpu,1756717380,1756717385,30.61131,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717380,1756717385,29.76151,gauge
demo-003,upf,cpu,upf:cpu,1756717440,1756717445,47.39513,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717440,1756717445,31.72346,gauge
demo-003,upf,cpu,upf:cpu,1756717500,1756717505,47.99751,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717500,1756717505,27.75135,gauge
demo-003,upf,cpu,upf:cpu,1756717560,1756717565,39.77652,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717560,1756717565,31.28576,gauge
demo-003,upf,cpu,upf:cpu,1756717620,1756717625,41.76696,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717620,1756717625,31.89853,gauge
demo-003,upf,cpu,upf:cpu,1756717680,1756717685,38.87771,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717680,1756717685,35.35045,gauge
demo-003,upf,cpu,upf:cpu,1756717740,1756717745,39.04629,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717740,1756717745,28.97408,gauge
demo-003,upf,cpu,upf:cpu,1756717800,1756717805,40.63964,gauge
demo-003,upf,latency_ms,upf:latency_ms,1756717800,1756717805,31.48266,gauge
demo-003,pcf,cpu,pcf:cpu,1756713600,1756713605,43.2817,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756713600,1756713605,29.21538,gauge
demo-003,pcf,cpu,pcf:cpu,1756713660,1756713665,42.64883,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756713660,1756713665,25.93186,gauge
demo-003,pcf,cpu,pcf:cpu,1756713720,1756713725,43.17887,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756713720,1756713725,28.7108,gauge
demo-003,pcf,cpu,pcf:cpu,1756713780,1756713785,39.3544,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756713780,1756713785,29.22146,gauge
demo-003,pcf,cpu,pcf:cpu,1756713840,1756713845,36.63336,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756713840,1756713845,30.22732,gauge
demo-003,pcf,cpu,pcf:cpu,1756713900,1756713905,39.85866,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756713900,1756713905,32.49467,gauge
demo-003,pcf,cpu,pcf:cpu,1756713960,1756713965,35.25811,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756713960,1756713965,28.92619,gauge
demo-003,pcf,cpu,pcf:cpu,1756714020,1756714025,43.32451,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714020,1756714025,29.23384,gauge
demo-003,pcf,cpu,pcf:cpu,1756714080,1756714085,37.70811,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714080,1756714085,31.2307,gauge
demo-003,pcf,cpu,pcf:cpu,1756714140,1756714145,43.38865,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714140,1756714145,34.77636,gauge
demo-003,pcf,cpu,pcf:cpu,1756714200,1756714205,37.20009,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714200,1756714205,28.53963,gauge
demo-003,pcf,cpu,pcf:cpu,1756714260,1756714265,36.83317,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714260,1756714265,24.83591,gauge
demo-003,pcf,cpu,pcf:cpu,1756714320,1756714325,39.1038,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714320,1756714325,29.72496,gauge
demo-003,pcf,cpu,pcf:cpu,1756714380,1756714385,44.11092,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714380,1756714385,24.31666,gauge
demo-003,pcf,cpu,pcf:cpu,1756714440,1756714445,46.72905,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714440,1756714445,29.63056,gauge
demo-003,pcf,cpu,pcf:cpu,1756714500,1756714505,41.60121,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714500,1756714505,25.88849,gauge
demo-003,pcf,cpu,pcf:cpu,1756714560,1756714565,42.53208,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714560,1756714565,27.07088,gauge
demo-003,pcf,cpu,pcf:cpu,1756714620,1756714625,33.73177,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714620,1756714625,35.86347,gauge
demo-003,pcf,cpu,pcf:cpu,1756714680,1756714685,37.3032,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714680,1756714685,30.23409,gauge
demo-003,pcf,cpu,pcf:cpu,1756714740,1756714745,43.64283,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714740,1756714745,31.66808,gauge
demo-003,pcf,cpu,pcf:cpu,1756714800,1756714805,37.97107,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714800,1756714805,31.1355,gauge
demo-003,pcf,cpu,pcf:cpu,1756714860,1756714865,33.7184,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714860,1756714865,29.18982,gauge
demo-003,pcf,cpu,pcf:cpu,1756714920,1756714925,38.50148,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714920,1756714925,30.4276,gauge
demo-003,pcf,cpu,pcf:cpu,1756714980,1756714985,37.85733,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756714980,1756714985,32.18828,gauge
demo-003,pcf,cpu,pcf:cpu,1756715040,1756715045,33.40996,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715040,1756715045,29.02076,gauge
demo-003,pcf,cpu,pcf:cpu,1756715100,1756715105,42.38773,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715100,1756715105,26.67106,gauge
demo-003,pcf,cpu,pcf:cpu,1756715160,1756715165,35.92709,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715160,1756715165,30.34226,gauge
demo-003,pcf,cpu,pcf:cpu,1756715220,1756715225,44.17989,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715220,1756715225,33.06157,gauge
demo-003,pcf,cpu,pcf:cpu,1756715280,1756715285,37.31548,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715280,1756715285,28.10404,gauge
demo-003,pcf,cpu,pcf:cpu,1756715340,1756715345,42.48007,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715340,1756715345,24.82396,gauge
demo-003,pcf,cpu,pcf:cpu,1756715400,1756715405,43.06297,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715400,1756715405,27.82767,gauge
demo-003,pcf,cpu,pcf:cpu,1756715460,1756715465,39.92496,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715460,1756715465,30.81084,gauge
demo-003,pcf,cpu,pcf:cpu,1756715520,1756715525,37.9504,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715520,1756715525,30.74964,gauge
demo-003,pcf,cpu,pcf:cpu,1756715580,1756715585,41.83592,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715580,1756715585,33.12098,gauge
demo-003,pcf,cpu,pcf:cpu,1756715640,1756715645,41.24041,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715640,1756715645,30.87127,gauge
demo-003,pcf,cpu,pcf:cpu,1756715700,1756715705,41.17698,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715700,1756715705,33.46316,gauge
demo-003,pcf,cpu,pcf:cpu,1756715760,1756715765,38.69258,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715760,1756715765,34.98364,gauge
demo-003,pcf,cpu,pcf:cpu,1756715820,1756715825,41.1062,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715820,1756715825,29.64766,gauge
demo-003,pcf,cpu,pcf:cpu,1756715880,1756715885,46.91386,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715880,1756715885,33.3758,gauge
demo-003,pcf,cpu,pcf:cpu,1756715940,1756715945,41.69402,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756715940,1756715945,26.52836,gauge
demo-003,pcf,cpu,pcf:cpu,1756716000,1756716005,38.00388,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716000,1756716005,29.4799,gauge
demo-003,pcf,cpu,pcf:cpu,1756716060,1756716065,37.43738,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716060,1756716065,32.00213,gauge
demo-003,pcf,cpu,pcf:cpu,1756716120,1756716125,44.37097,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716120,1756716125,32.44913,gauge
demo-003,pcf,cpu,pcf:cpu,1756716180,1756716185,33.72224,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716180,1756716185,30.20957,gauge
demo-003,pcf,cpu,pcf:cpu,1756716240,1756716245,44.18413,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716240,1756716245,34.04836,gauge
demo-003,pcf,cpu,pcf:cpu,1756716300,1756716305,41.83312,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716300,1756716305,28.35713,gauge
demo-003,pcf,cpu,pcf:cpu,1756716360,1756716365,38.37129,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716360,1756716365,23.62752,gauge
demo-003,pcf,cpu,pcf:cpu,1756716420,1756716425,44.60898,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716420,1756716425,27.32909,gauge
demo-003,pcf,cpu,pcf:cpu,1756716480,1756716485,37.26493,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716480,1756716485,26.11374,gauge
demo-003,pcf,cpu,pcf:cpu,1756716540,1756716545,44.12074,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716540,1756716545,26.87644,gauge
demo-003,pcf,cpu,pcf:cpu,1756716600,1756716605,42.18109,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716600,1756716605,32.37025,gauge
demo-003,pcf,cpu,pcf:cpu,1756716660,1756716665,43.67539,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716660,1756716665,30.55964,gauge
demo-003,pcf,cpu,pcf:cpu,1756716720,1756716725,44.03759,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716720,1756716725,32.44351,gauge
demo-003,pcf,cpu,pcf:cpu,1756716780,1756716785,39.31458,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716780,1756716785,26.49281,gauge
demo-003,pcf,cpu,pcf:cpu,1756716840,1756716845,37.11404,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716840,1756716845,30.42489,gauge
demo-003,pcf,cpu,pcf:cpu,1756716900,1756716905,45.10445,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716900,1756716905,29.52975,gauge
demo-003,pcf,cpu,pcf:cpu,1756716960,1756716965,43.08964,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756716960,1756716965,34.60416,gauge
demo-003,pcf,cpu,pcf:cpu,1756717020,1756717025,36.62816,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717020,1756717025,29.02019,gauge
demo-003,pcf,cpu,pcf:cpu,1756717080,1756717085,41.97877,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717080,1756717085,31.72942,gauge
demo-003,pcf,cpu,pcf:cpu,1756717140,1756717145,41.19941,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717140,1756717145,31.32912,gauge
demo-003,pcf,cpu,pcf:cpu,1756717200,1756717205,35.47151,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717200,1756717205,28.90957,gauge
demo-003,pcf,cpu,pcf:cpu,1756717260,1756717265,43.8925,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717260,1756717265,31.27677,gauge
demo-003,pcf,cpu,pcf:cpu,1756717320,1756717325,33.06098,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717320,1756717325,29.0343,gauge
demo-003,pcf,cpu,pcf:cpu,1756717380,1756717385,35.01874,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717380,1756717385,34.64106,gauge
demo-003,pcf,cpu,pcf:cpu,1756717440,1756717445,39.49461,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717440,1756717445,32.80294,gauge
demo-003,pcf,cpu,pcf:cpu,1756717500,1756717505,43.86459,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717500,1756717505,26.42483,gauge
demo-003,pcf,cpu,pcf:cpu,1756717560,1756717565,44.21603,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717560,1756717565,25.6266,gauge
demo-003,pcf,cpu,pcf:cpu,1756717620,1756717625,35.96601,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717620,1756717625,32.54328,gauge
demo-003,pcf,cpu,pcf:cpu,1756717680,1756717685,45.01608,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717680,1756717685,30.48777,gauge
demo-003,pcf,cpu,pcf:cpu,1756717740,1756717745,41.27537,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717740,1756717745,30.19222,gauge
demo-003,pcf,cpu,pcf:cpu,1756717800,1756717805,43.32537,gauge
demo-003,pcf,latency_ms,pcf:latency_ms,1756717800,1756717805,29.21575,gauge
demo-003,chf,cpu,chf:cpu,1756713600,1756713605,41.20885,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756713600,1756713605,26.14351,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756713660,1756713665,27.63071,gauge
demo-003,chf,cpu,chf:cpu,1756713720,1756713725,44.4161,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756713720,1756713725,28.5913,gauge
demo-003,chf,cpu,chf:cpu,1756713780,1756713785,40.40313,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756713780,1756713785,32.88942,gauge
demo-003,chf,cpu,chf:cpu,1756713840,1756713845,47.94506,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756713840,1756713845,32.15869,gauge
demo-003,chf,cpu,chf:cpu,1756713900,1756713905,35.1669,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756713900,1756713905,33.75141,gauge
demo-003,chf,cpu,chf:cpu,1756713960,1756713965,46.06906,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756713960,1756713965,32.9813,gauge
demo-003,chf,cpu,chf:cpu,1756714020,1756714025,43.00126,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756714020,1756714025,28.08819,gauge
demo-003,chf,cpu,chf:cpu,1756714080,1756714085,43.97771,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756714080,1756714085,28.38889,gauge
demo-003,chf,cpu,chf:cpu,1756714140,1756714145,42.19142,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756714140,1756714145,30.54104,gauge
demo-003,chf,cpu,chf:cpu,1756714200,1756714205,41.37277,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756714200,1756714205,30.4772,gauge
demo-003,chf,cpu,chf:cpu,1756714260,1756714265,36.2877,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756714260,1756714265,32.37452,gauge
demo-003,chf,cpu,chf:cpu,1756714320,1756714325,36.139,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756714320,1756714325,28.69456,gauge
demo-003,chf,cpu,chf:cpu,1756714380,1756714385,35.50507,gauge
demo-003,chf,latency_ms,chf:latency_ms,1756714380,1756714385,23.70443,gauge
